,customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,start_date,average_monthly_charges,validate_monthly_charges,contract_type_desc,phone_type_desc,internet_type_desc,payment_is_automatic
6451,9134-WYRVP,Male,0,No,No,1,2,1,Mailed check,86.35,4267.15,No,49,False,False,True,True,True,0,20170614,86.35,True,1 Year,One Line,Fiber Optic,False
6452,9135-HSWOC,Male,0,Yes,Yes,1,0,2,Bank transfer (automatic),19.7,1274.05,No,65,False,False,True,False,False,3,20160307,19.7,True,2 Year,One Line,No Internet Service,True
6453,9135-MGVPY,Male,0,Yes,No,1,1,2,Mailed check,84.7,5878.9,No,69,False,False,True,True,True,1,20151015,84.7,True,2 Year,One Line,DSL,False
6454,9136-ALYBR,Male,0,No,No,0,1,0,Mailed check,24.45,24.45,Yes,1,False,True,False,True,False,0,20210626,24.45,True,Month-to-Month,No Phone Service,DSL,False
6455,9137-NOQKA,Male,1,No,No,1,0,0,Electronic check,19.2,37.2,No,2,False,False,True,False,False,0,20210529,19.2,True,Month-to-Month,One Line,No Internet Service,False
6456,9137-UIYPG,Female,0,Yes,Yes,1,2,0,Electronic check,106.9,3756.45,No,35,True,False,True,True,True,3,20180823,106.9,True,Month-to-Month,One Line,Fiber Optic,False
6457,9138-EFSMO,Male,0,Yes,Yes,1,2,1,Bank transfer (automatic),78.95,2034.25,No,26,False,False,True,True,True,3,20190604,78.95,True,1 Year,One Line,Fiber Optic,True
6458,9139-TWBAS,Female,0,Yes,No,0,1,1,Bank transfer (automatic),47.85,1190.5,No,25,True,False,False,True,False,1,20190701,47.85,True,1 Year,No Phone Service,DSL,True
6459,9139-WQQDY,Female,0,Yes,Yes,2,2,1,Mailed check,100.45,4941.8,Yes,49,True,True,True,True,True,3,20170621,100.45,True,1 Year,Two or More Lines,Fiber Optic,False
6460,9140-CZQZZ,Female,0,Yes,No,1,1,2,Bank transfer (automatic),79.6,5515.8,No,69,True,False,True,True,True,1,20151019,79.6,True,2 Year,One Line,DSL,True
6461,9142-KZXOP,Male,0,No,No,1,2,0,Credit card (automatic),68.85,2958.95,No,43,False,False,True,True,True,0,20171227,68.85,True,Month-to-Month,One Line,Fiber Optic,True
6462,9142-XMYJH,Female,0,No,No,1,0,0,Credit card (automatic),19.35,601.6,No,31,True,False,True,False,False,0,20181224,19.35,True,Month-to-Month,One Line,No Internet Service,True
6463,9143-CANJF,Female,0,Yes,Yes,1,1,0,Electronic check,55.15,1319.85,No,24,True,False,True,True,True,3,20190730,55.15,True,Month-to-Month,One Line,DSL,False
6464,9146-JRIOX,Female,0,Yes,Yes,2,0,0,Mailed check,25.55,372.45,No,15,True,False,True,False,False,3,20200509,25.55,True,Month-to-Month,Two or More Lines,No Internet Service,False
6465,9150-HEPMB,Male,0,No,No,1,1,1,Mailed check,52.7,3019.7,No,57,False,False,True,True,True,0,20161018,52.7,True,1 Year,One Line,DSL,False
6466,9150-KPBJQ,Female,0,No,No,1,0,2,Credit card (automatic),19.65,116.85,No,6,True,False,True,False,False,0,20210127,19.65,True,2 Year,One Line,No Internet Service,True
6467,9152-AMKAK,Male,0,No,No,1,1,2,Mailed check,80.25,493.4,No,6,False,False,True,True,True,0,20210120,80.25,True,2 Year,One Line,DSL,False
6468,9153-BTBVV,Female,0,Yes,No,2,0,2,Bank transfer (automatic),25.0,1753.0,No,70,True,False,True,False,False,1,20150924,25.0,True,2 Year,Two or More Lines,No Internet Service,True
6469,9154-QDGTH,Male,0,Yes,Yes,2,2,1,Credit card (automatic),104.3,4451.85,No,43,False,False,True,True,True,3,20180105,104.3,True,1 Year,Two or More Lines,Fiber Optic,True
6470,9158-VCTQB,Female,0,Yes,No,2,2,0,Bank transfer (automatic),113.6,4594.95,Yes,40,True,True,True,True,True,1,20180314,113.6,True,Month-to-Month,Two or More Lines,Fiber Optic,True
6471,9163-GHAYE,Female,0,No,No,1,1,0,Electronic check,48.85,736.8,No,15,True,False,True,True,True,0,20200424,48.85,True,Month-to-Month,One Line,DSL,False
6472,9167-APMXZ,Female,0,No,No,2,2,0,Bank transfer (automatic),84.15,1821.95,No,22,True,False,True,True,True,0,20191007,84.15,True,Month-to-Month,Two or More Lines,Fiber Optic,True
6473,9168-INPSZ,Female,1,Yes,No,2,2,0,Electronic check,104.15,4495.65,No,43,True,False,True,True,True,1,20171222,104.15,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6474,9169-BSVIN,Male,0,No,No,2,1,0,Bank transfer (automatic),74.75,827.05,No,11,False,False,True,True,True,0,20200824,74.75,True,Month-to-Month,Two or More Lines,DSL,True
6475,9170-ARBTB,Female,0,Yes,Yes,1,0,1,Credit card (automatic),19.6,1012.4,No,52,True,False,True,False,False,3,20170407,19.6,True,1 Year,One Line,No Internet Service,True
6476,9170-CCKOU,Male,0,Yes,No,2,2,0,Credit card (automatic),90.2,1454.15,Yes,16,False,True,True,True,True,1,20200323,90.2,True,Month-to-Month,Two or More Lines,Fiber Optic,True
6477,9170-GYZJC,Female,0,Yes,Yes,2,1,0,Credit card (automatic),79.9,3326.2,Yes,42,True,True,True,True,True,3,20180206,79.9,True,Month-to-Month,Two or More Lines,DSL,True
6478,9172-ANCRX,Female,0,No,No,2,2,0,Electronic check,98.7,973.25,Yes,10,True,True,True,True,True,0,20200930,98.7,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6479,9172-JITSM,Female,0,Yes,Yes,1,2,0,Electronic check,90.8,2361.8,Yes,26,True,True,True,True,True,3,20190527,90.8,True,Month-to-Month,One Line,Fiber Optic,False
6480,9173-IVZVP,Female,0,Yes,Yes,1,0,2,Mailed check,20.9,1146.05,No,55,True,False,True,False,False,3,20170101,20.9,True,2 Year,One Line,No Internet Service,False
6481,9174-FKWZE,Female,1,No,No,1,0,0,Electronic check,19.45,19.45,Yes,1,True,True,True,False,False,0,20210626,19.45,True,Month-to-Month,One Line,No Internet Service,False
6482,9174-IHETN,Female,0,No,Yes,1,2,2,Credit card (automatic),70.35,3533.6,No,50,True,False,True,True,True,2,20170521,70.35,True,2 Year,One Line,Fiber Optic,True
6483,9178-JHUVJ,Male,0,Yes,Yes,2,0,2,Bank transfer (automatic),24.1,587.4,No,24,False,False,True,False,False,3,20190716,24.1,True,2 Year,Two or More Lines,No Internet Service,True
6484,9184-GALIL,Female,0,Yes,Yes,1,0,0,Mailed check,20.45,781.25,No,38,True,False,True,False,False,3,20180521,20.45,True,Month-to-Month,One Line,No Internet Service,False
6485,9185-TQCVP,Male,0,Yes,No,2,2,0,Electronic check,85.15,1139.2,Yes,13,False,True,True,True,True,1,20200615,85.15,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6486,9189-JWSHV,Female,1,Yes,No,2,2,0,Electronic check,93.55,2264.05,Yes,24,True,True,True,True,True,1,20190721,93.55,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6487,9190-MFJLN,Male,1,No,No,1,2,0,Credit card (automatic),95.9,1777.9,Yes,19,False,True,True,True,True,0,20200110,95.9,True,Month-to-Month,One Line,Fiber Optic,True
6488,9191-MYQKX,Female,0,Yes,No,1,2,0,Bank transfer (automatic),75.15,496.9,Yes,7,True,True,True,True,True,1,20210106,75.15,True,Month-to-Month,One Line,Fiber Optic,True
6489,9194-GFVOI,Female,0,Yes,No,2,1,2,Credit card (automatic),84.35,3571.6,No,42,True,False,True,True,True,1,20180116,84.35,True,2 Year,Two or More Lines,DSL,True
6490,9199-PWQVC,Female,0,Yes,No,2,1,1,Credit card (automatic),79.7,4786.15,No,60,True,False,True,True,True,1,20160726,79.7,True,1 Year,Two or More Lines,DSL,True
6491,9200-NLNPD,Male,0,Yes,No,0,1,1,Bank transfer (automatic),54.05,2959.8,No,55,False,False,False,True,False,1,20170103,54.05,True,1 Year,No Phone Service,DSL,True
6492,9206-GVPEQ,Male,0,Yes,No,0,1,0,Electronic check,54.45,706.85,Yes,13,False,True,False,True,False,1,20200627,54.45,True,Month-to-Month,No Phone Service,DSL,False
6493,9207-ZPANB,Male,0,No,No,2,1,1,Electronic check,67.45,2443.3,No,36,False,False,True,True,True,0,20180721,67.45,True,1 Year,Two or More Lines,DSL,False
6494,9208-OLGAQ,Female,1,No,No,1,2,0,Electronic check,84.95,1443.65,No,17,True,False,True,True,True,0,20200226,84.95,True,Month-to-Month,One Line,Fiber Optic,False
6495,9209-NWPGU,Male,0,No,No,1,1,1,Electronic check,65.4,2774.55,No,42,False,False,True,True,True,0,20180113,65.4,True,1 Year,One Line,DSL,False
6496,9210-IAHGH,Female,0,No,No,1,1,0,Credit card (automatic),70.75,450.8,Yes,6,True,True,True,True,True,0,20210114,70.75,True,Month-to-Month,One Line,DSL,True
6497,9214-EKVXR,Female,0,No,No,1,1,0,Mailed check,44.0,44.0,No,1,True,False,True,True,True,0,20210626,44.0,True,Month-to-Month,One Line,DSL,False
6498,9220-CXRSC,Female,0,Yes,Yes,2,1,2,Credit card (automatic),61.4,4059.85,No,66,True,False,True,True,True,3,20160123,61.4,True,2 Year,Two or More Lines,DSL,True
6499,9220-ZNKJI,Female,1,Yes,No,1,2,2,Credit card (automatic),88.8,4805.3,No,54,True,False,True,True,True,1,20170123,88.8,True,2 Year,One Line,Fiber Optic,True
6500,9221-OTIVJ,Female,1,No,No,2,2,0,Electronic check,104.85,1531.4,Yes,15,True,True,True,True,True,0,20200508,104.85,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6501,9223-UCPVT,Female,0,No,No,1,2,0,Electronic check,94.4,94.4,Yes,1,True,True,True,True,True,0,20210626,94.4,True,Month-to-Month,One Line,Fiber Optic,False
6502,9224-VTYID,Male,0,Yes,Yes,2,1,2,Mailed check,90.5,4318.35,No,48,False,False,True,True,True,3,20170805,90.5,True,2 Year,Two or More Lines,DSL,False
6503,9225-BZLNZ,Male,0,Yes,No,2,1,2,Electronic check,85.25,6083.1,No,71,False,False,True,True,True,1,20150817,85.25,True,2 Year,Two or More Lines,DSL,False
6504,9227-LUNBG,Female,0,No,No,0,1,0,Electronic check,24.6,24.6,Yes,1,True,True,False,True,False,0,20210626,24.6,True,Month-to-Month,No Phone Service,DSL,False
6505,9227-UAQFT,Male,0,No,No,1,0,2,Mailed check,19.75,284.35,No,14,False,False,True,False,False,0,20200515,19.75,True,2 Year,One Line,No Internet Service,False
6506,9227-YBAXE,Female,0,Yes,Yes,2,1,2,Bank transfer (automatic),82.5,5215.1,No,63,True,False,True,True,True,3,20160421,82.5,True,2 Year,Two or More Lines,DSL,True
6507,9229-RQABD,Male,0,No,No,2,0,1,Mailed check,23.75,424.5,No,18,False,False,True,False,False,0,20200130,23.75,True,1 Year,Two or More Lines,No Internet Service,False
6508,9231-ZJYAM,Female,1,No,No,1,2,0,Electronic check,78.85,292.8,Yes,4,True,True,True,True,True,0,20210405,78.85,True,Month-to-Month,One Line,Fiber Optic,False
6509,9233-PSYHO,Female,1,No,No,2,2,1,Bank transfer (automatic),100.15,4459.8,No,45,True,False,True,True,True,0,20171110,100.15,True,1 Year,Two or More Lines,Fiber Optic,True
6510,9236-NDUCW,Female,0,No,No,0,1,2,Mailed check,35.1,770.4,No,22,True,False,False,True,False,0,20190928,35.1,True,2 Year,No Phone Service,DSL,False
6511,9237-HQITU,Female,0,No,No,1,2,0,Electronic check,70.7,151.65,Yes,2,True,True,True,True,True,0,20210522,70.7,True,Month-to-Month,One Line,Fiber Optic,False
6512,9239-GZHZE,Female,0,Yes,No,2,2,2,Credit card (automatic),113.65,8124.2,No,71,True,False,True,True,True,1,20150813,113.65,True,2 Year,Two or More Lines,Fiber Optic,True
6513,9239-ZBZZV,Female,0,No,No,0,1,0,Electronic check,47.95,305.1,Yes,6,True,True,False,True,False,0,20210114,47.95,True,Month-to-Month,No Phone Service,DSL,False
6514,9242-TKFSV,Male,0,Yes,Yes,0,1,2,Credit card (automatic),65.1,4754.3,No,73,False,False,False,True,False,3,20150627,65.1,True,2 Year,No Phone Service,DSL,True
6515,9244-ZVAPM,Male,0,No,No,1,1,0,Mailed check,45.6,45.6,No,1,False,False,True,True,True,0,20210626,45.6,True,Month-to-Month,One Line,DSL,False
6516,9248-OJYKK,Male,1,No,No,2,2,0,Electronic check,76.45,76.45,Yes,1,False,True,True,True,True,0,20210626,76.45,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6517,9249-FXSCK,Female,0,No,No,2,2,1,Credit card (automatic),111.25,5916.45,Yes,53,True,True,True,True,True,0,20170220,111.25,True,1 Year,Two or More Lines,Fiber Optic,True
6518,9250-WYPLL,Female,0,No,No,2,2,0,Electronic check,75.55,413.65,Yes,5,True,True,True,True,True,0,20210210,75.55,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6519,9251-AWQGT,Female,0,Yes,Yes,1,0,2,Mailed check,20.0,935.9,No,47,True,False,True,False,False,3,20170902,20.0,True,2 Year,One Line,No Internet Service,False
6520,9251-WNSOD,Female,0,Yes,No,2,1,1,Mailed check,75.1,5064.45,No,67,True,False,True,True,True,1,20151214,75.1,True,1 Year,Two or More Lines,DSL,False
6521,9253-QXKBE,Male,1,Yes,No,2,2,0,Electronic check,94.45,2653.65,Yes,28,False,True,True,True,True,1,20190325,94.45,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6522,9253-VIFJQ,Male,0,Yes,No,2,1,1,Credit card (automatic),67.05,4309.55,No,64,False,False,True,True,True,1,20160320,67.05,True,1 Year,Two or More Lines,DSL,True
6523,9254-RBFON,Female,0,Yes,Yes,1,2,1,Bank transfer (automatic),98.6,1704.95,Yes,17,True,True,True,True,True,3,20200217,98.6,True,1 Year,One Line,Fiber Optic,True
6524,9256-JTBNZ,Female,0,No,No,1,0,0,Bank transfer (automatic),20.3,246.3,No,12,True,False,True,False,False,0,20200722,20.3,True,Month-to-Month,One Line,No Internet Service,True
6525,9257-AZMTZ,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.1,1078.75,No,54,True,False,True,False,False,3,20170205,20.1,True,2 Year,One Line,No Internet Service,True
6526,9258-CNWAC,Female,0,Yes,Yes,2,2,2,Credit card (automatic),113.65,8166.8,No,72,True,False,True,True,True,3,20150802,113.65,True,2 Year,Two or More Lines,Fiber Optic,True
6527,9259-PACGQ,Female,0,Yes,No,2,1,0,Electronic check,62.65,2274.9,Yes,36,True,True,True,True,True,1,20180718,62.65,True,Month-to-Month,Two or More Lines,DSL,False
6528,9261-WDCAF,Male,0,No,No,1,1,0,Mailed check,54.65,189.1,No,3,False,False,True,True,True,0,20210412,54.65,True,Month-to-Month,One Line,DSL,False
6529,9269-CQOOL,Male,0,No,Yes,1,1,0,Credit card (automatic),54.7,169.45,Yes,3,False,True,True,True,True,2,20210423,54.7,True,Month-to-Month,One Line,DSL,True
6530,9272-LSVYH,Male,0,No,No,1,2,0,Mailed check,70.15,735.5,No,10,False,False,True,True,True,0,20200911,70.15,True,Month-to-Month,One Line,Fiber Optic,False
6531,9274-CNFMO,Male,1,Yes,No,2,2,0,Electronic check,74.95,308.7,Yes,4,False,True,True,True,True,1,20210323,74.95,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6532,9274-UARKJ,Female,0,No,No,1,2,0,Bank transfer (automatic),83.2,1130.0,No,14,True,False,True,True,True,0,20200608,83.2,True,Month-to-Month,One Line,Fiber Optic,True
6533,9277-JOOMO,Female,0,No,No,2,0,0,Mailed check,24.6,86.35,No,4,True,False,True,False,False,0,20210411,24.6,True,Month-to-Month,Two or More Lines,No Internet Service,False
6534,9278-VZKCD,Female,1,Yes,No,2,2,0,Electronic check,109.1,5647.95,No,52,True,False,True,True,True,1,20170404,109.1,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6535,9279-CJEOJ,Female,1,No,No,2,2,0,Bank transfer (automatic),95.4,2025.1,No,21,True,False,True,True,True,0,20191020,95.4,True,Month-to-Month,Two or More Lines,Fiber Optic,True
6536,9281-CEDRU,Female,0,Yes,No,1,1,2,Bank transfer (automatic),64.1,4326.25,No,67,True,False,True,True,True,1,20151213,64.1,True,2 Year,One Line,DSL,True
6537,9281-OFDMF,Male,1,No,No,2,2,0,Electronic check,90.7,3413.25,No,38,False,False,True,True,True,0,20180608,90.7,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6538,9281-PKKZE,Female,0,Yes,No,0,1,0,Electronic check,43.95,2007.85,No,46,True,False,False,True,False,1,20171006,43.95,True,Month-to-Month,No Phone Service,DSL,False
6539,9282-IZGQK,Female,0,No,No,2,2,0,Electronic check,85.0,85.0,Yes,1,True,True,True,True,True,0,20210626,85.0,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6540,9283-LZQOH,Male,0,Yes,Yes,2,2,0,Credit card (automatic),74.4,896.75,Yes,12,False,True,True,True,True,3,20200725,74.4,True,Month-to-Month,Two or More Lines,Fiber Optic,True
6541,9286-BHDQG,Male,0,Yes,Yes,0,1,2,Credit card (automatic),45.25,3139.8,No,69,False,False,False,True,False,3,20151016,45.25,True,2 Year,No Phone Service,DSL,True
6542,9286-DOJGF,Female,1,Yes,No,2,2,0,Bank transfer (automatic),74.95,2869.85,Yes,38,True,True,True,True,True,1,20180519,74.95,True,Month-to-Month,Two or More Lines,Fiber Optic,True
6543,9289-LBQVU,Male,0,Yes,No,2,1,1,Mailed check,70.15,4480.7,No,64,False,False,True,True,True,1,20160401,70.15,True,1 Year,Two or More Lines,DSL,False
6544,9290-SHCMB,Female,1,No,No,1,2,0,Electronic check,96.85,1235.55,No,13,True,False,True,True,True,0,20200703,96.85,True,Month-to-Month,One Line,Fiber Optic,False
6545,9294-TDIPC,Male,0,No,Yes,1,0,0,Mailed check,20.2,83.75,No,4,False,False,True,False,False,2,20210322,20.2,True,Month-to-Month,One Line,No Internet Service,False
6546,9297-EONCV,Female,0,No,No,2,1,2,Bank transfer (automatic),91.35,6697.2,No,73,True,False,True,True,True,0,20150619,91.35,True,2 Year,Two or More Lines,DSL,True
6547,9297-FVVDH,Female,0,Yes,Yes,2,1,2,Electronic check,84.5,4845.4,No,57,True,False,True,True,True,3,20161016,84.5,True,2 Year,Two or More Lines,DSL,False
6548,9298-WGMRW,Female,0,Yes,No,2,2,2,Bank transfer (automatic),115.5,8312.75,No,72,True,False,True,True,True,1,20150729,115.5,True,2 Year,Two or More Lines,Fiber Optic,True
6549,9300-AGZNL,Male,1,No,No,2,2,0,Electronic check,94.0,94.0,Yes,1,False,True,True,True,True,0,20210626,94.0,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6550,9300-RENDD,Male,0,No,No,1,2,0,Electronic check,79.95,79.95,Yes,1,False,True,True,True,True,0,20210626,79.95,True,Month-to-Month,One Line,Fiber Optic,False
6551,9305-CDSKC,Female,0,No,No,2,2,0,Electronic check,99.65,820.5,Yes,8,True,True,True,True,True,0,20201118,99.65,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6552,9306-CPCBC,Female,0,No,No,2,2,0,Electronic check,74.25,210.3,Yes,3,True,True,True,True,True,0,20210501,74.25,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6553,9308-ANMVE,Male,0,No,Yes,1,1,0,Electronic check,55.3,2654.05,No,48,False,False,True,True,True,2,20170728,55.3,True,Month-to-Month,One Line,DSL,False
6554,9309-BZGNT,Male,1,Yes,No,0,1,1,Credit card (automatic),29.8,2134.3,No,72,False,False,False,True,False,1,20150809,29.8,True,1 Year,No Phone Service,DSL,True
6555,9313-CDOGY,Male,0,Yes,Yes,1,0,0,Electronic check,19.6,717.3,No,37,False,False,True,False,False,3,20180709,19.6,True,Month-to-Month,One Line,No Internet Service,False
6556,9313-QOLTZ,Male,0,No,No,1,0,0,Mailed check,20.9,518.3,No,25,False,False,True,False,False,0,20190703,20.9,True,Month-to-Month,One Line,No Internet Service,False
6557,9314-IJWSQ,Female,0,Yes,Yes,2,2,0,Electronic check,84.8,1203.9,No,14,True,False,True,True,True,3,20200521,84.8,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6558,9314-QDMDW,Male,0,No,No,1,1,1,Electronic check,61.25,729.95,No,12,False,False,True,True,True,0,20200729,61.25,True,1 Year,One Line,DSL,False
6559,9317-WZPGV,Female,1,No,No,1,2,0,Bank transfer (automatic),79.75,159.4,Yes,2,True,True,True,True,True,0,20210527,79.75,True,Month-to-Month,One Line,Fiber Optic,True
6560,9318-NKNFC,Male,0,No,No,1,0,0,Mailed check,18.85,18.85,Yes,1,False,True,True,False,False,0,20210626,18.85,True,Month-to-Month,One Line,No Internet Service,False
6561,9323-HGFWY,Female,0,Yes,No,1,2,1,Credit card (automatic),101.9,2681.15,No,26,True,False,True,True,True,1,20190518,101.9,True,1 Year,One Line,Fiber Optic,True
6562,9327-QSDED,Male,0,No,No,1,1,0,Mailed check,43.55,335.4,No,8,False,False,True,True,True,0,20201204,43.55,True,Month-to-Month,One Line,DSL,False
6563,9330-DHBFL,Female,0,Yes,Yes,1,1,1,Mailed check,66.25,1533.8,No,23,True,False,True,True,True,3,20190822,66.25,True,1 Year,One Line,DSL,False
6564,9330-IJWIO,Female,0,No,No,2,2,0,Electronic check,100.35,1358.85,Yes,14,True,True,True,True,True,0,20200610,100.35,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6565,9330-VOFSZ,Female,0,Yes,No,2,2,2,Credit card (automatic),110.8,6640.7,No,60,True,False,True,True,True,1,20160730,110.8,True,2 Year,Two or More Lines,Fiber Optic,True
6566,9332-GYWLO,Female,0,Yes,Yes,1,1,0,Electronic check,54.85,355.1,No,6,True,False,True,True,True,3,20210111,54.85,True,Month-to-Month,One Line,DSL,False
6567,9334-GWGOW,Male,1,Yes,No,2,2,0,Electronic check,74.85,485.25,No,6,False,False,True,True,True,1,20210110,74.85,True,Month-to-Month,Two or More Lines,Fiber Optic,False
6568,9337-SRRNI,Male,0,No,Yes,2,0,2,Credit card (automatic),25.3,1673.8,No,66,False,False,True,False,False,2,20160122,25.3,True,2 Year,Two or More Lines,No Internet Service,True
6569,9339-FIIJL,Male,0,Yes,No,2,1,2,Bank transfer (automatic),85.95,6151.9,No,72,False,False,True,True,True,1,20150810,85.95,True,2 Year,Two or More Lines,DSL,True
6570,9342-VNIMQ,Male,0,No,No,2,1,0,Bank transfer (automatic),54.65,1665.2,No,30,False,False,True,True,True,0,20190112,54.65,True,Month-to-Month,Two or More Lines,DSL,True
6571,9347-AERRL,Male,0,Yes,No,1,0,1,Credit card (automatic),19.3,486.2,No,25,False,False,True,False,False,1,20190621,19.3,True,1 Year,One Line,No Internet Service,True
6572,9348-ROUAI,Female,0,Yes,Yes,2,1,2,Credit card (automatic),90.3,5194.05,No,58,True,False,True,True,True,3,20161011,90.3,True,2 Year,Two or More Lines,DSL,True
6573,9348-YVOMK,Male,0,No,No,1,1,0,Credit card (automatic),44.8,176.2,No,4,False,False,True,True,True,0,20210329,44.8,True,Month-to-Month,One Line,DSL,True
6574,9350-VLHMB,Male,0,Yes,Yes,2,2,0,Bank transfer (automatic),89.55,6373.1,No,71,False,False,True,True,True,3,20150823,89.55,True,Month-to-Month,Two or More Lines,Fiber Optic,True
